terminal_spot,pnl,base_value
103.92237124567755,-93.51889036965687,-71.04718852668458
110.2343193845231,-150.5360544045458,-71.04718852668458
95.70343841140888,-27.35635606566872,-71.04718852668458
93.80806309207497,-13.578336735362939,-71.04718852668458
109.4512727440253,-143.20356888195937,-71.04718852668458
106.36877273972789,-115.03570933551529,-71.04718852668458
112.95384512276014,-176.52513782374163,-71.04718852668458
101.6334688080549,-74.1073208430883,-71.04718852668458
115.33979222282078,-199.95847915374128,-71.04718852668458
97.22778506968842,-38.859883759395174,-71.04718852668458
90.67599191373105,7.855207053335846,-71.04718852668458
83.07416461423118,52.43902544787596,-71.04718852668458
90.34275540201665,10.034425526248782,-71.04718852668458
107.30928892824303,-123.50909207470343,-71.04718852668458
87.44617438039997,28.126673696205778,-71.04718852668458
95.75490968512042,-27.73872370001196,-71.04718852668458
120.44359006886305,-251.87677444461139,-71.04718852668458
107.58179159251273,-125.98435119292014,-71.04718852668458
117.08386860142717,-217.43686861178082,-71.04718852668458
91.23668307938915,4.143934173468281,-71.04718852668458
79.98390046248157,67.36297046022064,-71.04718852668458
114.23690954648595,-189.05606825257826,-71.04718852668458
87.8231414225738,25.85971219379229,-71.04718852668458
100.53373936073424,-65.04095958745773,-71.04718852668458
101.67724260358513,-74.47175953574202,-71.04718852668458
91.58629976266943,1.801668160998048,-71.04718852668458
114.60875121408489,-192.7185322453895,-71.04718852668458
114.57489862159069,-192.38453484228154,-71.04718852668458
104.77083530119586,-100.8937633892329,-71.04718852668458
99.4543951615778,-56.31298779218788,-71.04718852668458
101.44366436475498,-72.53023354456937,-71.04718852668458
90.3872537705517,9.744574920642322,-71.04718852668458
97.60342810605714,-41.75099277391753,-71.04718852668458
98.78407154977337,-50.97940108944316,-71.04718852668458
92.38335517539598,-3.6181520404920775,-71.04718852668458
107.60512190474832,-126.19668756671638,-71.04718852668458
87.74807739002539,26.31324093560238,-71.04718852668458
95.74585670353723,-27.67144025809428,-71.04718852668458
81.4826410035269,60.36290390533195,-71.04718852668458
104.25905149274854,-96.43398115030743,-71.04718852668458
